layer,head,input,position,screen_score,published_class
3,4,k,S2,0.009392,
3,4,k,S2+1,0.000001,
3,4,k,END,0.000000,
3,4,v,IO,0.000000,
3,4,v,IO+1,0.000000,
3,4,v,S1,0.000000,
3,4,v,S1+1,0.000000,
3,4,v,S2,-0.001053,
3,4,v,S2+1,-0.000001,
3,4,v,END,0.000000,
3,5,q,IO,0.000000,
3,5,q,IO+1,0.000000,
3,5,q,S1,0.000000,
3,5,q,S1+1,0.000000,
3,5,q,S2,-0.000629,
3,5,q,S2+1,0.000009,
3,5,q,END,-0.000091,
3,5,k,IO,0.000000,
3,5,k,IO+1,0.000000,
3,5,k,S1,0.000000,
3,5,k,S1+1,0.000000,
3,5,k,S2,-0.000346,
3,5,k,S2+1,-0.000027,
3,5,k,END,0.000002,
3,5,v,IO,0.000000,
3,5,v,IO+1,0.000000,
3,5,v,S1,0.000000,
3,5,v,S1+1,0.000000,
3,5,v,S2,-0.002212,
3,5,v,S2+1,-0.000056,
3,5,v,END,0.000002,
3,6,q,IO,0.000000,
3,6,q,IO+1,0.000000,
3,6,q,S1,0.000000,
3,6,q,S1+1,0.000000,
3,6,q,S2,0.001610,
3,6,q,S2+1,-0.000006,
3,6,q,END,-0.000063,
3,6,k,IO,0.000000,
3,6,k,IO+1,0.000000,
3,6,k,S1,0.000000,
3,6,k,S1+1,0.000000,
3,6,k,S2,0.000948,
3,6,k,S2+1,-0.000022,
3,6,k,END,-0.000030,
3,6,v,IO,0.000000,
3,6,v,IO+1,0.000000,
3,6,v,S1,0.000000,
3,6,v,S1+1,0.000000,
3,6,v,S2,0.006791,
3,6,v,S2+1,-0.000033,
3,6,v,END,-0.000014,
3,7,q,IO,0.000000,
3,7,q,IO+1,0.000000,
3,7,q,S1,0.000000,
3,7,q,S1+1,0.000000,
3,7,q,S2,0.005797,
3,7,q,S2+1,-0.000058,
3,7,q,END,-0.000032,
3,7,k,IO,0.000000,
3,7,k,IO+1,0.000000,
3,7,k,S1,0.000000,
3,7,k,S1+1,0.000000,
3,7,k,S2,0.005544,
3,7,k,S2+1,0.000086,
3,7,k,END,-0.000041,
3,7,v,IO,0.000000,
3,7,v,IO+1,0.000000,
3,7,v,S1,0.000000,
3,7,v,S1+1,0.000000,
3,7,v,S2,-0.000705,
3,7,v,S2+1,-0.000012,
3,7,v,END,-0.000013,
3,8,q,IO,0.000000,
3,8,q,IO+1,0.000000,
3,8,q,S1,0.000000,
3,8,q,S1+1,0.000000,
3,8,q,S2,0.000797,
3,8,q,S2+1,-0.000022,
3,8,q,END,-0.000029,
3,8,k,IO,0.000000,
3,8,k,IO+1,0.000000,
3,8,k,S1,0.000000,
3,8,k,S1+1,0.000000,
3,8,k,S2,0.000856,
3,8,k,S2+1,0.000331,
3,8,k,END,-0.000045,
3,8,v,IO,0.000000,
3,8,v,IO+1,0.000000,
3,8,v,S1,0.000000,
3,8,v,S1+1,0.000000,
3,8,v,S2,-0.000115,
3,8,v,S2+1,0.000010,
3,8,v,END,0.000009,
3,9,q,IO,0.000000,
3,9,q,IO+1,0.000000,
3,9,q,S1,0.000000,
3,9,q,S1+1,0.000000,
3,9,q,S2,0.000161,
3,9,q,S2+1,-0.000015,
3,9,q,END,-0.000032,
3,9,k,IO,0.000000,
3,9,k,IO+1,0.000000,
3,9,k,S1,0.000000,
3,9,k,S1+1,0.000000,
3,9,k,S2,0.000141,
3,9,k,S2+1,-0.000346,
3,9,k,END,-0.000001,
3,9,v,IO,0.000000,
3,9,v,IO+1,0.000000,
3,9,v,S1,0.000000,
3,9,v,S1+1,0.000000,
3,9,v,S2,-0.000113,
3,9,v,S2+1,0.000142,
3,9,v,END,0.000001,
3,10,q,IO,0.000000,
3,10,q,IO+1,0.000000,
3,10,q,S1,0.000000,
3,10,q,S1+1,0.000000,
3,10,q,S2,-0.000396,
3,10,q,S2+1,-0.000013,
3,10,q,END,-0.000010,
3,10,k,IO,0.000000,
3,10,k,IO+1,0.000000,
3,10,k,S1,0.000000,
3,10,k,S1+1,0.000000,
3,10,k,S2,-0.000747,
3,10,k,S2+1,-0.000044,
3,10,k,END,0.000004,
3,10,v,IO,0.000000,
3,10,v,IO+1,0.000000,
3,10,v,S1,0.000000,
3,10,v,S1+1,0.000000,
3,10,v,S2,0.000838,
3,10,v,S2+1,0.000043,
3,10,v,END,0.000078,
3,11,q,IO,0.000000,
3,11,q,IO+1,0.000000,
3,11,q,S1,0.000000,
3,11,q,S1+1,0.000000,
3,11,q,S2,-0.000521,
3,11,q,S2+1,0.000004,
3,11,q,END,0.000011,
3,11,k,IO,0.000000,
3,11,k,IO+1,0.000000,
3,11,k,S1,0.000000,
3,11,k,S1+1,0.000000,
3,11,k,S2,-0.000624,
3,11,k,S2+1,0.000036,
3,11,k,END,0.000000,
3,11,v,IO,0.000000,
3,11,v,IO+1,0.000000,
3,11,v,S1,0.000000,
3,11,v,S1+1,0.000000,
3,11,v,S2,-0.000250,
3,11,v,S2+1,0.000045,
3,11,v,END,0.000015,
4,0,q,IO,0.000000,
4,0,q,IO+1,0.000000,
4,0,q,S1,0.000000,
4,0,q,S1+1,0.000000,
4,0,q,S2,-0.000326,
4,0,q,S2+1,-0.000004,
4,0,q,END,-0.000005,
4,0,k,IO,0.000000,
4,0,k,IO+1,0.000000,
4,0,k,S1,0.000000,
4,0,k,S1+1,0.000000,
4,0,k,S2,-0.000208,
4,0,k,S2+1,0.000152,
4,0,k,END,0.000002,
4,0,v,IO,0.000000,
4,0,v,IO+1,0.000000,
4,0,v,S1,0.000000,
4,0,v,S1+1,0.000000,
4,0,v,S2,-0.000019,
4,0,v,S2+1,-0.000037,
4,0,v,END,-0.000009,
4,1,q,IO,0.000000,
4,1,q,IO+1,0.000000,
4,1,q,S1,0.000000,
4,1,q,S1+1,0.000000,
4,1,q,S2,0.000459,
4,1,q,S2+1,0.000036,
4,1,q,END,0.000065,
4,1,k,IO,0.000000,
4,1,k,IO+1,0.000000,
4,1,k,S1,0.000000,
4,1,k,S1+1,0.000000,
4,1,k,S2,-0.000163,
4,1,k,S2+1,-0.000001,
4,1,k,END,0.000012,
4,1,v,IO,0.000000,
4,1,v,IO+1,0.000000,
4,1,v,S1,0.000000,
4,1,v,S1+1,0.000000,
4,1,v,S2,-0.000308,
4,1,v,S2+1,0.000051,
4,1,v,END,0.000003,
4,2,q,IO,0.000000,
4,2,q,IO+1,0.000000,
4,2,q,S1,0.000000,
4,2,q,S1+1,0.000000,
4,2,q,S2,-0.000045,
4,2,q,S2+1,-0.000002,
4,2,q,END,0.000008,
4,2,k,IO,0.000000,
4,2,k,IO+1,0.000000,
4,2,k,S1,0.000000,
4,2,k,S1+1,0.000000,
4,2,k,S2,-0.000109,
4,2,k,S2+1,-0.000024,
4,2,k,END,-0.000001,
4,2,v,IO,0.000000,
4,2,v,IO+1,0.000000,
4,2,v,S1,0.000000,
4,2,v,S1+1,0.000000,
4,2,v,S2,-0.000248,
4,2,v,S2+1,0.000015,
4,2,v,END,-0.000003,
4,3,q,IO,0.000000,
4,3,q,IO+1,0.000000,
4,3,q,S1,0.000000,
4,3,q,S1+1,0.000000,
4,3,q,S2,-0.000516,
4,3,q,S2+1,-0.000004,
4,3,q,END,0.000045,
4,3,k,IO,0.000000,
4,3,k,IO+1,0.000000,
4,3,k,S1,0.000000,
4,3,k,S1+1,0.000000,
4,3,k,S2,-0.000187,
4,3,k,S2+1,-0.000004,
4,3,k,END,0.000006,
4,3,v,IO,0.000000,
4,3,v,IO+1,0.000000,
4,3,v,S1,0.000000,
4,3,v,S1+1,0.000000,
4,3,v,S2,0.026734,
4,3,v,S2+1,-0.000033,
4,3,v,END,-0.000003,
4,4,q,IO,0.000000,
4,4,q,IO+1,0.000000,
4,4,q,S1,0.000000,
4,4,q,S1+1,0.000000,
4,4,q,S2,0.000287,
4,4,q,S2+1,-0.000125,
4,4,q,END,-0.000031,
4,4,k,IO,0.000000,
4,4,k,IO+1,0.000000,
4,4,k,S1,0.000000,
4,4,k,S1+1,0.000000,
4,4,k,S2,0.000925,
4,4,k,S2+1,0.000020,
4,4,k,END,-0.000006,
4,4,v,IO,0.000000,
4,4,v,IO+1,0.000000,
4,4,v,S1,0.000000,
4,4,v,S1+1,0.000000,
4,4,v,S2,-0.002937,
4,4,v,S2+1,0.000026,
4,4,v,END,0.000011,
4,5,q,IO,0.000000,
4,5,q,IO+1,0.000000,
4,5,q,S1,0.000000,
4,5,q,S1+1,0.000000,
4,5,q,S2,-0.000967,
4,5,q,S2+1,0.000004,
4,5,q,END,0.000016,
4,5,k,IO,0.000000,
4,5,k,IO+1,0.000000,
4,5,k,S1,0.000000,
4,5,k,S1+1,0.000000,
4,5,k,S2,0.000009,
4,5,k,S2+1,0.000030,
4,5,k,END,0.000003,
4,5,v,IO,0.000000,
4,5,v,IO+1,0.000000,
4,5,v,S1,0.000000,
4,5,v,S1+1,0.000000,
4,5,v,S2,-0.000117,
4,5,v,S2+1,-0.000045,
4,5,v,END,0.000005,
4,6,q,IO,0.000000,
4,6,q,IO+1,0.000000,
4,6,q,S1,0.000000,
4,6,q,S1+1,0.000000,
4,6,q,S2,-0.006118,
4,6,q,S2+1,0.000019,
4,6,q,END,-0.000136,
4,6,k,IO,0.000000,
4,6,k,IO+1,0.000000,
4,6,k,S1,0.000000,
4,6,k,S1+1,0.000000,
4,6,k,S2,-0.007433,
4,6,k,S2+1,0.000010,
4,6,k,END,-0.000002,
4,6,v,IO,0.000000,
4,6,v,IO+1,0.000000,
4,6,v,S1,0.000000,
4,6,v,S1+1,0.000000,
4,6,v,S2,-0.000157,
4,6,v,S2+1,0.000024,
4,6,v,END,0.000003,
4,7,q,IO,0.000000,
4,7,q,IO+1,0.000000,
4,7,q,S1,0.000000,
4,7,q,S1+1,0.000000,
4,7,q,S2,0.000237,
4,7,q,S2+1,-0.000192,
4,7,q,END,-0.000082,
4,7,k,IO,0.000000,
4,7,k,IO+1,0.000000,
4,7,k,S1,0.000000,
4,7,k,S1+1,0.000000,
4,7,k,S2,0.000180,
4,7,k,S2+1,-0.000188,
4,7,k,END,-0.000017,
4,7,v,IO,0.000000,
4,7,v,IO+1,0.000000,
4,7,v,S1,0.000000,
4,7,v,S1+1,0.000000,
4,7,v,S2,-0.001619,
4,7,v,S2+1,-0.000736,
4,7,v,END,-0.000352,
4,8,q,IO,0.000000,
4,8,q,IO+1,0.000000,
4,8,q,S1,0.000000,
4,8,q,S1+1,0.000000,
4,8,q,S2,0.001614,
4,8,q,S2+1,0.000030,
4,8,q,END,-0.000015,
4,8,k,IO,0.000000,
4,8,k,IO+1,0.000000,
4,8,k,S1,0.000000,
4,8,k,S1+1,0.000000,
4,8,k,S2,0.001036,
4,8,k,S2+1,0.000000,
4,8,k,END,0.000001,
4,8,v,IO,0.000000,
4,8,v,IO+1,0.000000,
4,8,v,S1,0.000000,
4,8,v,S1+1,0.000000,
4,8,v,S2,-0.000273,
4,8,v,S2+1,-0.000068,
4,8,v,END,0.000003,
4,9,q,IO,0.000000,
4,9,q,IO+1,0.000000,
4,9,q,S1,0.000000,
4,9,q,S1+1,0.000000,
4,9,q,S2,-0.000043,
4,9,q,S2+1,-0.000009,
4,9,q,END,0.000023,
4,9,k,IO,0.000000,
4,9,k,IO+1,0.000000,
4,9,k,S1,0.000000,
4,9,k,S1+1,0.000000,
4,9,k,S2,0.000052,
4,9,k,S2+1,-0.000058,
4,9,k,END,0.000007,
4,9,v,IO,0.000000,
4,9,v,IO+1,0.000000,
4,9,v,S1,0.000000,
4,9,v,S1+1,0.000000,
4,9,v,S2,-0.000024,
4,9,v,S2+1,-0.000157,
4,9,v,END,-0.000001,
4,10,q,IO,0.000000,
4,10,q,IO+1,0.000000,
4,10,q,S1,0.000000,
4,10,q,S1+1,0.000000,
4,10,q,S2,0.000245,
4,10,q,S2+1,0.000014,
4,10,q,END,0.000021,
4,10,k,IO,0.000000,
4,10,k,IO+1,0.000000,
4,10,k,S1,0.000000,
4,10,k,S1+1,0.000000,
4,10,k,S2,0.000051,
4,10,k,S2+1,-0.000018,
4,10,k,END,-0.000004,
4,10,v,IO,0.000000,
4,10,v,IO+1,0.000000,
4,10,v,S1,0.000000,
4,10,v,S1+1,0.000000,
4,10,v,S2,0.000129,
4,10,v,S2+1,-0.000012,
4,10,v,END,0.000007,
4,11,q,IO,0.000000,previous token
4,11,q,IO+1,0.000000,previous token
4,11,q,S1,0.000000,previous token
4,11,q,S1+1,0.000000,previous token
4,11,q,S2,0.000264,previous token
4,11,q,S2+1,0.000000,previous token
4,11,q,END,-0.000000,previous token
4,11,k,IO,0.000000,previous token
4,11,k,IO+1,0.000000,previous token
4,11,k,S1,0.000000,previous token
4,11,k,S1+1,0.000000,previous token
4,11,k,S2,0.000091,previous token
4,11,k,S2+1,0.000001,previous token
4,11,k,END,0.000000,previous token
4,11,v,IO,0.000000,previous token
4,11,v,IO+1,0.000000,previous token
4,11,v,S1,0.000000,previous token
4,11,v,S1+1,0.000000,previous token
4,11,v,S2,0.000906,previous token
4,11,v,S2+1,0.000074,previous token
4,11,v,END,0.000000,previous token
5,0,q,IO,0.000000,
5,0,q,IO+1,0.000000,
5,0,q,S1,0.000000,
5,0,q,S1+1,0.000000,
5,0,q,S2,-0.003781,
5,0,q,S2+1,0.000028,
5,0,q,END,-0.000005,
5,0,k,IO,0.000000,
5,0,k,IO+1,0.000000,
5,0,k,S1,0.000000,
5,0,k,S1+1,0.000000,
5,0,k,S2,-0.000141,
5,0,k,S2+1,0.000001,
5,0,k,END,-0.000010,
5,0,v,IO,0.000000,
5,0,v,IO+1,0.000000,
5,0,v,S1,0.000000,
5,0,v,S1+1,0.000000,
5,0,v,S2,-0.000129,
5,0,v,S2+1,-0.000002,
5,0,v,END,-0.000007,
5,1,q,IO,0.000000,
5,1,q,IO+1,0.000000,
5,1,q,S1,0.000000,
5,1,q,S1+1,0.000000,
5,1,q,S2,0.002348,
5,1,q,S2+1,0.000001,
5,1,q,END,0.000000,
5,1,k,IO,0.000000,
5,1,k,IO+1,0.000000,
5,1,k,S1,0.000000,
5,1,k,S1+1,0.000000,
5,1,k,S2,0.000002,
5,1,k,S2+1,0.000001,
5,1,k,END,0.000000,
5,1,v,IO,0.000000,
5,1,v,IO+1,0.000000,
5,1,v,S1,0.000000,
5,1,v,S1+1,0.000000,
5,1,v,S2,-0.000000,
5,1,v,S2+1,0.000001,
5,1,v,END,-0.000000,
5,2,q,IO,0.000000,
5,2,q,IO+1,0.000000,
5,2,q,S1,0.000000,
5,2,q,S1+1,0.000000,
5,2,q,S2,0.000229,
5,2,q,S2+1,-0.000076,
5,2,q,END,0.000093,
5,2,k,IO,0.000000,
5,2,k,IO+1,0.000000,
5,2,k,S1,0.000000,
5,2,k,S1+1,0.000000,
5,2,k,S2,-0.000051,
5,2,k,S2+1,-0.000080,
5,2,k,END,0.000008,
5,2,v,IO,0.000000,
5,2,v,IO+1,0.000000,
5,2,v,S1,0.000000,
5,2,v,S1+1,0.000000,
5,2,v,S2,-0.000200,
5,2,v,S2+1,0.000358,
5,2,v,END,0.000002,
5,3,q,IO,0.000000,
5,3,q,IO+1,0.000000,
5,3,q,S1,0.000000,
5,3,q,S1+1,0.000000,
5,3,q,S2,-0.000553,
5,3,q,S2+1,0.000055,
5,3,q,END,-0.000048,
5,3,k,IO,0.000000,
5,3,k,IO+1,0.000000,
5,3,k,S1,0.000000,
5,3,k,S1+1,0.000000,
5,3,k,S2,-0.000947,
5,3,k,S2+1,0.000045,
5,3,k,END,0.000011,
5,3,v,IO,0.000000,
5,3,v,IO+1,0.000000,
5,3,v,S1,0.000000,
5,3,v,S1+1,0.000000,
5,3,v,S2,-0.000367,
5,3,v,S2+1,0.000002,
5,3,v,END,-0.000013,
5,4,q,IO,0.000000,
5,4,q,IO+1,0.000000,
5,4,q,S1,0.000000,
5,4,q,S1+1,0.000000,
5,4,q,S2,-0.000269,
5,4,q,S2+1,0.000015,
5,4,q,END,0.000019,
5,4,k,IO,0.000000,
5,4,k,IO+1,0.000000,
5,4,k,S1,0.000000,
5,4,k,S1+1,0.000000,
5,4,k,S2,-0.000639,
5,4,k,S2+1,0.000139,
5,4,k,END,-0.000016,
5,4,v,IO,0.000000,
5,4,v,IO+1,0.000000,
5,4,v,S1,0.000000,
5,4,v,S1+1,0.000000,
5,4,v,S2,-0.000216,
5,4,v,S2+1,-0.000568,
5,4,v,END,-0.000021,
5,5,q,IO,0.000000,induction
5,5,q,IO+1,0.000000,induction
5,5,q,S1,0.000000,induction
5,5,q,S1+1,0.000000,induction
5,5,q,S2,0.317847,induction
5,5,q,S2+1,0.000425,induction
5,5,q,END,-0.000003,induction
5,5,k,IO,0.000000,induction
5,5,k,IO+1,0.000000,induction
5,5,k,S1,0.000000,induction
5,5,k,S1+1,0.000000,induction
5,5,k,S2,0.000045,induction
5,5,k,S2+1,0.000017,induction
5,5,k,END,0.000007,induction
5,5,v,IO,0.000000,induction
5,5,v,IO+1,0.000000,induction
5,5,v,S1,0.000000,induction
5,5,v,S1+1,0.000000,induction
5,5,v,S2,-0.000028,induction
5,5,v,S2+1,0.000079,induction
5,5,v,END,-0.000024,induction
5,6,q,IO,0.000000,
5,6,q,IO+1,0.000000,
5,6,q,S1,0.000000,
5,6,q,S1+1,0.000000,
5,6,q,S2,-0.000539,
5,6,q,S2+1,0.000027,
5,6,q,END,0.000101,
5,6,k,IO,0.000000,
5,6,k,IO+1,0.000000,
5,6,k,S1,0.000000,
5,6,k,S1+1,0.000000,
5,6,k,S2,-0.000181,
5,6,k,S2+1,0.000152,
5,6,k,END,0.000000,
5,6,v,IO,0.000000,
5,6,v,IO+1,0.000000,
5,6,v,S1,0.000000,
5,6,v,S1+1,0.000000,
5,6,v,S2,0.000463,
5,6,v,S2+1,0.000101,
5,6,v,END,-0.000001,
5,7,q,IO,0.000000,
5,7,q,IO+1,0.000000,
5,7,q,S1,0.000000,
5,7,q,S1+1,0.000000,
5,7,q,S2,-0.000085,
5,7,q,S2+1,0.000059,
5,7,q,END,-0.000137,
5,7,k,IO,0.000000,
5,7,k,IO+1,0.000000,
5,7,k,S1,0.000000,
5,7,k,S1+1,0.000000,
5,7,k,S2,0.000009,
5,7,k,S2+1,0.000111,
5,7,k,END,0.000030,
5,7,v,IO,0.000000,
5,7,v,IO+1,0.000000,
5,7,v,S1,0.000000,
5,7,v,S1+1,0.000000,
5,7,v,S2,-0.000043,
5,7,v,S2+1,-0.000043,
5,7,v,END,0.000028,
5,8,q,IO,0.000000,induction
5,8,q,IO+1,0.000000,induction
5,8,q,S1,0.000000,induction
5,8,q,S1+1,0.000000,induction
5,8,q,S2,-0.011992,induction
5,8,q,S2+1,-0.000032,induction
5,8,q,END,0.000052,induction
5,8,k,IO,0.000000,induction
5,8,k,IO+1,0.000000,induction
5,8,k,S1,0.000000,induction
5,8,k,S1+1,0.000000,induction
5,8,k,S2,0.000200,induction
5,8,k,S2+1,-0.000006,induction
5,8,k,END,-0.000016,induction
5,8,v,IO,0.000000,induction
5,8,v,IO+1,0.000000,induction
5,8,v,S1,0.000000,induction
5,8,v,S1+1,0.000000,induction
5,8,v,S2,0.000210,induction
5,8,v,S2+1,-0.000010,induction
5,8,v,END,0.000018,induction
5,9,q,IO,0.000000,induction
5,9,q,IO+1,0.000000,induction
5,9,q,S1,0.000000,induction
5,9,q,S1+1,0.000000,induction
5,9,q,S2,0.059174,induction
5,9,q,S2+1,-0.000374,induction
5,9,q,END,0.000084,induction
5,9,k,IO,0.000000,induction
5,9,k,IO+1,0.000000,induction
5,9,k,S1,0.000000,induction
5,9,k,S1+1,0.000000,induction
5,9,k,S2,0.024960,induction
5,9,k,S2+1,0.000109,induction
5,9,k,END,0.000019,induction
5,9,v,IO,0.000000,induction
5,9,v,IO+1,0.000000,induction
5,9,v,S1,0.000000,induction
5,9,v,S1+1,0.000000,induction
5,9,v,S2,-0.004773,induction
5,9,v,S2+1,-0.000247,induction
5,9,v,END,0.000028,induction
5,10,q,IO,0.000000,
5,10,q,IO+1,0.000000,
5,10,q,S1,0.000000,
5,10,q,S1+1,0.000000,
5,10,q,S2,0.005834,
5,10,q,S2+1,0.001747,
5,10,q,END,0.000007,
5,10,k,IO,0.000000,
5,10,k,IO+1,0.000000,
5,10,k,S1,0.000000,
5,10,k,S1+1,0.000000,
5,10,k,S2,0.000285,
5,10,k,S2+1,0.000230,
5,10,k,END,-0.000027,
5,10,v,IO,0.000000,
5,10,v,IO+1,0.000000,
5,10,v,S1,0.000000,
5,10,v,S1+1,0.000000,
5,10,v,S2,0.000491,
5,10,v,S2+1,0.000509,
5,10,v,END,-0.000080,
5,11,q,IO,0.000000,
5,11,q,IO+1,0.000000,
5,11,q,S1,0.000000,
5,11,q,S1+1,0.000000,
5,11,q,S2,-0.001141,
5,11,q,S2+1,0.000025,
5,11,q,END,0.000008,
5,11,k,IO,0.000000,
5,11,k,IO+1,0.000000,
5,11,k,S1,0.000000,
5,11,k,S1+1,0.000000,
5,11,k,S2,-0.000018,
5,11,k,S2+1,0.000012,
5,11,k,END,0.000024,
5,11,v,IO,0.000000,
5,11,v,IO+1,0.000000,
5,11,v,S1,0.000000,
5,11,v,S1+1,0.000000,
5,11,v,S2,-0.000474,
5,11,v,S2+1,-0.000675,
5,11,v,END,0.000105,
6,0,q,IO,0.000000,
6,0,q,IO+1,0.000000,
6,0,q,S1,0.000000,
6,0,q,S1+1,0.000000,
6,0,q,S2,-0.000580,
6,0,q,S2+1,-0.000032,
6,0,q,END,-0.000158,
6,0,k,IO,0.000000,
6,0,k,IO+1,0.000000,
6,0,k,S1,0.000000,
6,0,k,S1+1,0.000000,
6,0,k,S2,-0.000242,
6,0,k,S2+1,0.000368,
6,0,k,END,-0.000009,
6,0,v,IO,0.000000,
6,0,v,IO+1,0.000000,
6,0,v,S1,0.000000,
6,0,v,S1+1,0.000000,
6,0,v,S2,0.045652,
6,0,v,S2+1,0.004210,
6,0,v,END,-0.000013,
6,1,q,IO,0.000000,
6,1,q,IO+1,0.000000,
6,1,q,S1,0.000000,
6,1,q,S1+1,0.000000,
6,1,q,S2,0.001133,
6,1,q,S2+1,0.000008,
6,1,q,END,-0.000512,
6,1,k,IO,0.000000,
6,1,k,IO+1,0.000000,
6,1,k,S1,0.000000,
6,1,k,S1+1,0.000000,
6,1,k,S2,0.000762,
6,1,k,S2+1,-0.000016,
6,1,k,END,0.000005,
6,1,v,IO,0.000000,
6,1,v,IO+1,0.000000,
6,1,v,S1,0.000000,
6,1,v,S1+1,0.000000,
6,1,v,S2,0.010752,
6,1,v,S2+1,0.000323,
6,1,v,END,-0.000004,
6,2,q,IO,0.000000,
6,2,q,IO+1,0.000000,
6,2,q,S1,0.000000,
6,2,q,S1+1,0.000000,
6,2,q,S2,-0.000115,
6,2,q,S2+1,-0.000119,
6,2,q,END,0.000021,
6,2,k,IO,0.000000,
6,2,k,IO+1,0.000000,
6,2,k,S1,0.000000,
6,2,k,S1+1,0.000000,
6,2,k,S2,-0.000447,
6,2,k,S2+1,0.000004,
6,2,k,END,-0.000020,
6,2,v,IO,0.000000,
6,2,v,IO+1,0.000000,
6,2,v,S1,0.000000,
6,2,v,S1+1,0.000000,
6,2,v,S2,-0.000162,
6,2,v,S2+1,-0.000040,
6,2,v,END,-0.000014,
6,3,q,IO,0.000000,
6,3,q,IO+1,0.000000,
6,3,q,S1,0.000000,
6,3,q,S1+1,0.000000,
6,3,q,S2,-0.001498,
6,3,q,S2+1,-0.000071,
6,3,q,END,-0.000664,
6,3,k,IO,0.000000,
6,3,k,IO+1,0.000000,
6,3,k,S1,0.000000,
6,3,k,S1+1,0.000000,
6,3,k,S2,-0.001424,
6,3,k,S2+1,-0.000018,
6,3,k,END,0.000005,
6,3,v,IO,0.000000,
6,3,v,IO+1,0.000000,
6,3,v,S1,0.000000,
6,3,v,S1+1,0.000000,
6,3,v,S2,-0.001075,
6,3,v,S2+1,-0.000127,
6,3,v,END,-0.000014,
6,4,q,IO,0.000000,
6,4,q,IO+1,0.000000,
6,4,q,S1,0.000000,
6,4,q,S1+1,0.000000,
6,4,q,S2,-0.003680,
6,4,q,S2+1,0.000139,
6,4,q,END,-0.000234,
6,4,k,IO,0.000000,
6,4,k,IO+1,0.000000,
6,4,k,S1,0.000000,
6,4,k,S1+1,0.000000,
6,4,k,S2,-0.000053,
6,4,k,S2+1,0.000097,
6,4,k,END,0.000017,
6,4,v,IO,0.000000,
6,4,v,IO+1,0.000000,
6,4,v,S1,0.000000,
6,4,v,S1+1,0.000000,
6,4,v,S2,-0.000358,
6,4,v,S2+1,-0.000107,
6,4,v,END,-0.000031,
6,5,q,IO,0.000000,
6,5,q,IO+1,0.000000,
6,5,q,S1,0.000000,
6,5,q,S1+1,0.000000,
6,5,q,S2,0.001649,
6,5,q,S2+1,0.000048,
6,5,q,END,-0.000082,
6,5,k,IO,0.000000,
6,5,k,IO+1,0.000000,
6,5,k,S1,0.000000,
6,5,k,S1+1,0.000000,
6,5,k,S2,-0.000523,
6,5,k,S2+1,-0.000037,
6,5,k,END,0.000020,
6,5,v,IO,0.000000,
6,5,v,IO+1,0.000000,
6,5,v,S1,0.000000,
6,5,v,S1+1,0.000000,
6,5,v,S2,-0.002285,
6,5,v,S2+1,-0.000778,
6,5,v,END,-0.000017,
6,6,q,IO,0.000000,
6,6,q,IO+1,0.000000,
6,6,q,S1,0.000000,
6,6,q,S1+1,0.000000,
6,6,q,S2,-0.006388,
6,6,q,S2+1,-0.000071,
6,6,q,END,0.000020,
6,6,k,IO,0.000000,
6,6,k,IO+1,0.000000,
6,6,k,S1,0.000000,
6,6,k,S1+1,0.000000,
6,6,k,S2,-0.012770,
6,6,k,S2+1,-0.000009,
6,6,k,END,0.000051,
6,6,v,IO,0.000000,
6,6,v,IO+1,0.000000,
6,6,v,S1,0.000000,
6,6,v,S1+1,0.000000,
6,6,v,S2,-0.024242,
6,6,v,S2+1,-0.000853,
6,6,v,END,0.000129,
6,7,q,IO,0.000000,
6,7,q,IO+1,0.000000,
6,7,q,S1,0.000000,
6,7,q,S1+1,0.000000,
6,7,q,S2,-0.000189,
6,7,q,S2+1,-0.000069,
6,7,q,END,-0.000090,
6,7,k,IO,0.000000,
6,7,k,IO+1,0.000000,
6,7,k,S1,0.000000,
6,7,k,S1+1,0.000000,
6,7,k,S2,0.000120,
6,7,k,S2+1,0.000014,
6,7,k,END,-0.000006,
6,7,v,IO,0.000000,
6,7,v,IO+1,0.000000,
6,7,v,S1,0.000000,
6,7,v,S1+1,0.000000,
6,7,v,S2,0.000098,
6,7,v,S2+1,-0.000209,
6,7,v,END,-0.000053,
6,8,q,IO,0.000000,
6,8,q,IO+1,0.000000,
6,8,q,S1,0.000000,
6,8,q,S1+1,0.000000,
6,8,q,S2,0.000467,
6,8,q,S2+1,0.000015,
6,8,q,END,-0.000036,
6,8,k,IO,0.000000,
6,8,k,IO+1,0.000000,
6,8,k,S1,0.000000,
6,8,k,S1+1,0.000000,
6,8,k,S2,0.000357,
6,8,k,S2+1,0.000090,
6,8,k,END,-0.000010,
6,8,v,IO,0.000000,
6,8,v,IO+1,0.000000,
6,8,v,S1,0.000000,
6,8,v,S1+1,0.000000,
6,8,v,S2,0.000277,
6,8,v,S2+1,-0.000007,
6,8,v,END,0.000002,
6,9,q,IO,0.000000,induction
6,9,q,IO+1,0.000000,induction
6,9,q,S1,0.000000,induction
6,9,q,S1+1,0.000000,induction
6,9,q,S2,0.090761,induction
6,9,q,S2+1,-0.000000,induction
6,9,q,END,-0.000005,induction
6,9,k,IO,0.000000,induction
6,9,k,IO+1,0.000000,induction
6,9,k,S1,0.000000,induction
6,9,k,S1+1,0.000000,induction
6,9,k,S2,0.000041,induction
6,9,k,S2+1,0.000003,induction
