corruption,metric,layer,head,position,effect,published_class
random_vocab_any,kl,2,10,YY,0.001809,
random_vocab_any,kl,2,10,YY+1,-0.001746,
random_vocab_any,kl,2,10,END,0.006215,
random_vocab_any,kl,2,11,NOUN,-0.000013,
random_vocab_any,kl,2,11,XX1,0.000103,
random_vocab_any,kl,2,11,YY,-0.000847,
random_vocab_any,kl,2,11,YY+1,-0.000547,
random_vocab_any,kl,2,11,END,0.000706,
random_vocab_any,kl,3,0,NOUN,0.000001,
random_vocab_any,kl,3,0,XX1,0.000216,
random_vocab_any,kl,3,0,YY,0.000377,
random_vocab_any,kl,3,0,YY+1,-0.000071,
random_vocab_any,kl,3,0,END,0.006539,
random_vocab_any,kl,3,1,NOUN,0.000012,
random_vocab_any,kl,3,1,XX1,0.000201,
random_vocab_any,kl,3,1,YY,0.000067,
random_vocab_any,kl,3,1,YY+1,-0.000502,
random_vocab_any,kl,3,1,END,0.001681,
random_vocab_any,kl,3,2,NOUN,0.000098,
random_vocab_any,kl,3,2,XX1,-0.000042,
random_vocab_any,kl,3,2,YY,0.000293,
random_vocab_any,kl,3,2,YY+1,0.003576,
random_vocab_any,kl,3,2,END,0.006728,
random_vocab_any,kl,3,3,NOUN,0.000008,
random_vocab_any,kl,3,3,XX1,0.001119,
random_vocab_any,kl,3,3,YY,0.013168,
random_vocab_any,kl,3,3,YY+1,0.005510,
random_vocab_any,kl,3,3,END,0.013362,
random_vocab_any,kl,3,4,NOUN,-0.000000,
random_vocab_any,kl,3,4,XX1,-0.000129,
random_vocab_any,kl,3,4,YY,-0.001883,
random_vocab_any,kl,3,4,YY+1,-0.000015,
random_vocab_any,kl,3,4,END,-0.005524,
random_vocab_any,kl,3,5,NOUN,-0.000000,
random_vocab_any,kl,3,5,XX1,-0.000055,
random_vocab_any,kl,3,5,YY,0.000885,
random_vocab_any,kl,3,5,YY+1,0.000159,
random_vocab_any,kl,3,5,END,0.000034,
random_vocab_any,kl,3,6,NOUN,0.000021,
random_vocab_any,kl,3,6,XX1,-0.000210,
random_vocab_any,kl,3,6,YY,0.000687,
random_vocab_any,kl,3,6,YY+1,0.006332,
random_vocab_any,kl,3,6,END,0.000562,
random_vocab_any,kl,3,7,NOUN,0.000001,
random_vocab_any,kl,3,7,XX1,-0.000099,
random_vocab_any,kl,3,7,YY,0.005719,
random_vocab_any,kl,3,7,YY+1,0.018501,
random_vocab_any,kl,3,7,END,-0.000595,
random_vocab_any,kl,3,8,NOUN,-0.000032,
random_vocab_any,kl,3,8,XX1,0.000604,
random_vocab_any,kl,3,8,YY,-0.001152,
random_vocab_any,kl,3,8,YY+1,-0.001009,
random_vocab_any,kl,3,8,END,0.001028,
random_vocab_any,kl,3,9,NOUN,0.000028,
random_vocab_any,kl,3,9,XX1,0.000229,
random_vocab_any,kl,3,9,YY,-0.000343,
random_vocab_any,kl,3,9,YY+1,-0.000813,
random_vocab_any,kl,3,9,END,0.001552,
random_vocab_any,kl,3,10,NOUN,-0.000047,
random_vocab_any,kl,3,10,XX1,0.000359,
random_vocab_any,kl,3,10,YY,-0.000496,
random_vocab_any,kl,3,10,YY+1,-0.001986,
random_vocab_any,kl,3,10,END,-0.004369,
random_vocab_any,kl,3,11,NOUN,0.000013,
random_vocab_any,kl,3,11,XX1,0.000042,
random_vocab_any,kl,3,11,YY,-0.000792,
random_vocab_any,kl,3,11,YY+1,0.000751,
random_vocab_any,kl,3,11,END,-0.000133,
random_vocab_any,kl,4,0,NOUN,0.000020,
random_vocab_any,kl,4,0,XX1,-0.000122,
random_vocab_any,kl,4,0,YY,-0.000273,
random_vocab_any,kl,4,0,YY+1,-0.000869,
random_vocab_any,kl,4,0,END,0.004329,
random_vocab_any,kl,4,1,NOUN,0.000013,
random_vocab_any,kl,4,1,XX1,0.001760,
random_vocab_any,kl,4,1,YY,0.002997,
random_vocab_any,kl,4,1,YY+1,0.000757,
random_vocab_any,kl,4,1,END,-0.001264,
random_vocab_any,kl,4,2,NOUN,0.000011,
random_vocab_any,kl,4,2,XX1,-0.000006,
random_vocab_any,kl,4,2,YY,-0.001399,
random_vocab_any,kl,4,2,YY+1,-0.000160,
random_vocab_any,kl,4,2,END,-0.000202,
random_vocab_any,kl,4,3,NOUN,0.000018,
random_vocab_any,kl,4,3,XX1,0.001329,
random_vocab_any,kl,4,3,YY,0.001644,
random_vocab_any,kl,4,3,YY+1,0.004336,
random_vocab_any,kl,4,3,END,0.000702,
random_vocab_any,kl,4,4,NOUN,-0.000009,
random_vocab_any,kl,4,4,XX1,0.000338,
random_vocab_any,kl,4,4,YY,0.001762,
random_vocab_any,kl,4,4,YY+1,-0.002754,
random_vocab_any,kl,4,4,END,0.000488,
random_vocab_any,kl,4,5,NOUN,0.000014,
random_vocab_any,kl,4,5,XX1,-0.001354,
random_vocab_any,kl,4,5,YY,-0.000833,
random_vocab_any,kl,4,5,YY+1,0.000443,
random_vocab_any,kl,4,5,END,0.008640,
random_vocab_any,kl,4,6,NOUN,-0.000027,
random_vocab_any,kl,4,6,XX1,-0.000726,
random_vocab_any,kl,4,6,YY,0.002430,
random_vocab_any,kl,4,6,YY+1,0.000512,
random_vocab_any,kl,4,6,END,-0.002039,
random_vocab_any,kl,4,7,NOUN,-0.000018,
random_vocab_any,kl,4,7,XX1,-0.002027,
random_vocab_any,kl,4,7,YY,-0.002149,
random_vocab_any,kl,4,7,YY+1,-0.004365,
random_vocab_any,kl,4,7,END,-0.013769,
random_vocab_any,kl,4,8,NOUN,-0.000000,
random_vocab_any,kl,4,8,XX1,-0.000024,
random_vocab_any,kl,4,8,YY,0.000885,
random_vocab_any,kl,4,8,YY+1,0.000594,
random_vocab_any,kl,4,8,END,0.015013,
random_vocab_any,kl,4,9,NOUN,0.000003,
random_vocab_any,kl,4,9,XX1,0.000036,
random_vocab_any,kl,4,9,YY,0.000304,
random_vocab_any,kl,4,9,YY+1,-0.000937,
random_vocab_any,kl,4,9,END,0.001642,
random_vocab_any,kl,4,10,NOUN,0.000002,
random_vocab_any,kl,4,10,XX1,-0.000204,
random_vocab_any,kl,4,10,YY,-0.004920,
random_vocab_any,kl,4,10,YY+1,-0.000628,
random_vocab_any,kl,4,10,END,0.002512,
random_vocab_any,kl,4,11,NOUN,0.000071,
random_vocab_any,kl,4,11,XX1,0.000678,
random_vocab_any,kl,4,11,YY,0.010172,
random_vocab_any,kl,4,11,YY+1,0.043017,
random_vocab_any,kl,4,11,END,0.010872,
random_vocab_any,kl,5,0,NOUN,0.000001,
random_vocab_any,kl,5,0,XX1,0.000031,
random_vocab_any,kl,5,0,YY,-0.000239,
random_vocab_any,kl,5,0,YY+1,0.000426,
random_vocab_any,kl,5,0,END,0.166486,
random_vocab_any,kl,5,1,NOUN,0.000001,year head -> MLP 8
random_vocab_any,kl,5,1,XX1,-0.000006,year head -> MLP 8
random_vocab_any,kl,5,1,YY,0.000000,year head -> MLP 8
random_vocab_any,kl,5,1,YY+1,-0.000023,year head -> MLP 8
random_vocab_any,kl,5,1,END,0.062101,year head -> MLP 8
random_vocab_any,kl,5,2,NOUN,0.000004,
random_vocab_any,kl,5,2,XX1,0.000857,
random_vocab_any,kl,5,2,YY,-0.000166,
random_vocab_any,kl,5,2,YY+1,0.005481,
random_vocab_any,kl,5,2,END,0.007772,
random_vocab_any,kl,5,3,NOUN,0.000017,
random_vocab_any,kl,5,3,XX1,0.000043,
random_vocab_any,kl,5,3,YY,-0.001378,
random_vocab_any,kl,5,3,YY+1,-0.000422,
random_vocab_any,kl,5,3,END,0.001615,
random_vocab_any,kl,5,4,NOUN,0.000014,
random_vocab_any,kl,5,4,XX1,-0.000596,
random_vocab_any,kl,5,4,YY,-0.003646,
random_vocab_any,kl,5,4,YY+1,0.002075,
random_vocab_any,kl,5,4,END,0.007518,
random_vocab_any,kl,5,5,NOUN,-0.000001,year head -> MLP 8
random_vocab_any,kl,5,5,XX1,0.000027,year head -> MLP 8
random_vocab_any,kl,5,5,YY,0.000043,year head -> MLP 8
random_vocab_any,kl,5,5,YY+1,0.000042,year head -> MLP 8
random_vocab_any,kl,5,5,END,0.154373,year head -> MLP 8
random_vocab_any,kl,5,6,NOUN,0.000012,
random_vocab_any,kl,5,6,XX1,-0.000187,
random_vocab_any,kl,5,6,YY,0.004196,
random_vocab_any,kl,5,6,YY+1,0.017522,
random_vocab_any,kl,5,6,END,0.003293,
random_vocab_any,kl,5,7,NOUN,-0.000001,
random_vocab_any,kl,5,7,XX1,0.001080,
random_vocab_any,kl,5,7,YY,0.002409,
random_vocab_any,kl,5,7,YY+1,0.000632,
random_vocab_any,kl,5,7,END,0.016768,
random_vocab_any,kl,5,8,NOUN,0.000002,
random_vocab_any,kl,5,8,XX1,0.000035,
random_vocab_any,kl,5,8,YY,-0.000751,
random_vocab_any,kl,5,8,YY+1,-0.001501,
random_vocab_any,kl,5,8,END,0.000882,
random_vocab_any,kl,5,9,NOUN,-0.000003,
random_vocab_any,kl,5,9,XX1,-0.000151,
random_vocab_any,kl,5,9,YY,-0.000009,
random_vocab_any,kl,5,9,YY+1,-0.001360,
random_vocab_any,kl,5,9,END,-0.048854,
random_vocab_any,kl,5,10,NOUN,0.000008,
random_vocab_any,kl,5,10,XX1,-0.000016,
random_vocab_any,kl,5,10,YY,0.001249,
random_vocab_any,kl,5,10,YY+1,0.001751,
random_vocab_any,kl,5,10,END,0.004312,
random_vocab_any,kl,5,11,NOUN,-0.000009,
random_vocab_any,kl,5,11,XX1,-0.000033,
random_vocab_any,kl,5,11,YY,-0.002505,
random_vocab_any,kl,5,11,YY+1,-0.003764,
random_vocab_any,kl,5,11,END,-0.005981,
random_vocab_any,kl,6,0,NOUN,0.000000,
random_vocab_any,kl,6,0,XX1,-0.000234,
random_vocab_any,kl,6,0,YY,0.001617,
random_vocab_any,kl,6,0,YY+1,0.001833,
random_vocab_any,kl,6,0,END,0.019218,
random_vocab_any,kl,6,1,NOUN,0.000001,
random_vocab_any,kl,6,1,XX1,-0.000051,
random_vocab_any,kl,6,1,YY,-0.000120,
random_vocab_any,kl,6,1,YY+1,0.003144,
random_vocab_any,kl,6,1,END,0.040722,
random_vocab_any,kl,6,2,NOUN,0.000000,
random_vocab_any,kl,6,2,XX1,0.000034,
random_vocab_any,kl,6,2,YY,-0.000003,
random_vocab_any,kl,6,2,YY+1,0.000061,
random_vocab_any,kl,6,2,END,-0.000531,
random_vocab_any,kl,6,3,NOUN,0.000001,
random_vocab_any,kl,6,3,XX1,0.000046,
random_vocab_any,kl,6,3,YY,-0.000610,
random_vocab_any,kl,6,3,YY+1,0.000345,
random_vocab_any,kl,6,3,END,0.004387,
random_vocab_any,kl,6,4,NOUN,0.000001,
random_vocab_any,kl,6,4,XX1,-0.000056,
random_vocab_any,kl,6,4,YY,0.014838,
random_vocab_any,kl,6,4,YY+1,0.002629,
random_vocab_any,kl,6,4,END,0.012566,
random_vocab_any,kl,6,5,NOUN,0.000000,
random_vocab_any,kl,6,5,XX1,0.000532,
random_vocab_any,kl,6,5,YY,-0.002286,
random_vocab_any,kl,6,5,YY+1,-0.000271,
random_vocab_any,kl,6,5,END,-0.017883,
random_vocab_any,kl,6,6,NOUN,-0.000001,
random_vocab_any,kl,6,6,XX1,0.000204,
random_vocab_any,kl,6,6,YY,-0.001862,
random_vocab_any,kl,6,6,YY+1,-0.003617,
random_vocab_any,kl,6,6,END,-0.043731,
random_vocab_any,kl,6,7,NOUN,0.000001,
random_vocab_any,kl,6,7,XX1,0.000149,
random_vocab_any,kl,6,7,YY,0.001330,
random_vocab_any,kl,6,7,YY+1,0.002566,
random_vocab_any,kl,6,7,END,0.004541,
random_vocab_any,kl,6,8,NOUN,0.000003,
random_vocab_any,kl,6,8,XX1,-0.000254,
random_vocab_any,kl,6,8,YY,-0.001135,
random_vocab_any,kl,6,8,YY+1,0.006817,
random_vocab_any,kl,6,8,END,0.008777,
random_vocab_any,kl,6,9,NOUN,0.000001,year head -> MLP 8
random_vocab_any,kl,6,9,XX1,-0.000003,year head -> MLP 8
random_vocab_any,kl,6,9,YY,0.000038,year head -> MLP 8
random_vocab_any,kl,6,9,YY+1,0.000111,year head -> MLP 8
random_vocab_any,kl,6,9,END,0.217492,year head -> MLP 8
random_vocab_any,kl,6,10,NOUN,0.000001,
random_vocab_any,kl,6,10,XX1,-0.000105,
random_vocab_any,kl,6,10,YY,-0.000185,
random_vocab_any,kl,6,10,YY+1,0.000022,
random_vocab_any,kl,6,10,END,0.004081,
random_vocab_any,kl,6,11,NOUN,0.000003,
random_vocab_any,kl,6,11,XX1,0.000146,
random_vocab_any,kl,6,11,YY,0.001192,
random_vocab_any,kl,6,11,YY+1,-0.001288,
random_vocab_any,kl,6,11,END,0.022451,
random_vocab_any,kl,7,0,NOUN,0.000003,
random_vocab_any,kl,7,0,XX1,-0.000075,
random_vocab_any,kl,7,0,YY,0.003041,
random_vocab_any,kl,7,0,YY+1,0.000701,
random_vocab_any,kl,7,0,END,-0.029425,
random_vocab_any,kl,7,1,NOUN,-0.000000,
random_vocab_any,kl,7,1,XX1,0.000000,
random_vocab_any,kl,7,1,YY,0.000907,
random_vocab_any,kl,7,1,YY+1,0.000222,
random_vocab_any,kl,7,1,END,0.000043,
random_vocab_any,kl,7,2,NOUN,0.000000,
random_vocab_any,kl,7,2,XX1,0.000006,
random_vocab_any,kl,7,2,YY,0.000028,
random_vocab_any,kl,7,2,YY+1,0.000005,
random_vocab_any,kl,7,2,END,0.007363,
random_vocab_any,kl,7,3,NOUN,0.000000,
random_vocab_any,kl,7,3,XX1,0.000020,
random_vocab_any,kl,7,3,YY,-0.001625,
random_vocab_any,kl,7,3,YY+1,-0.000317,
random_vocab_any,kl,7,3,END,-0.012014,
random_vocab_any,kl,7,4,NOUN,0.000001,
random_vocab_any,kl,7,4,XX1,0.000061,
random_vocab_any,kl,7,4,YY,0.004054,
random_vocab_any,kl,7,4,YY+1,0.000173,
random_vocab_any,kl,7,4,END,-0.002295,
random_vocab_any,kl,7,5,NOUN,0.000000,
random_vocab_any,kl,7,5,XX1,0.000050,
random_vocab_any,kl,7,5,YY,0.000112,
random_vocab_any,kl,7,5,YY+1,0.000625,
random_vocab_any,kl,7,5,END,0.013142,
random_vocab_any,kl,7,6,NOUN,0.000001,
random_vocab_any,kl,7,6,XX1,0.000027,
random_vocab_any,kl,7,6,YY,-0.001684,
random_vocab_any,kl,7,6,YY+1,-0.001760,
random_vocab_any,kl,7,6,END,-0.068549,
random_vocab_any,kl,7,7,NOUN,0.000000,
random_vocab_any,kl,7,7,XX1,-0.000043,
random_vocab_any,kl,7,7,YY,-0.000102,
random_vocab_any,kl,7,7,YY+1,0.002944,
random_vocab_any,kl,7,7,END,0.043318,
random_vocab_any,kl,7,8,NOUN,0.000000,
random_vocab_any,kl,7,8,XX1,-0.000082,
random_vocab_any,kl,7,8,YY,0.000004,
random_vocab_any,kl,7,8,YY+1,0.001177,
random_vocab_any,kl,7,8,END,0.003300,
random_vocab_any,kl,7,9,NOUN,0.000000,
random_vocab_any,kl,7,9,XX1,0.000188,
random_vocab_any,kl,7,9,YY,-0.000620,
random_vocab_any,kl,7,9,YY+1,-0.000363,
random_vocab_any,kl,7,9,END,0.001092,
random_vocab_any,kl,7,10,NOUN,0.000000,year head -> MLP 8
random_vocab_any,kl,7,10,XX1,-0.000003,year head -> MLP 8
random_vocab_any,kl,7,10,YY,-0.000013,year head -> MLP 8
random_vocab_any,kl,7,10,YY+1,-0.000428,year head -> MLP 8
random_vocab_any,kl,7,10,END,0.122712,year head -> MLP 8
random_vocab_any,kl,7,11,NOUN,-0.000000,
random_vocab_any,kl,7,11,XX1,-0.000022,
random_vocab_any,kl,7,11,YY,0.000069,
random_vocab_any,kl,7,11,YY+1,0.000332,
random_vocab_any,kl,7,11,END,0.084686,
random_vocab_any,kl,8,0,NOUN,0.000000,
random_vocab_any,kl,8,0,XX1,-0.000071,
random_vocab_any,kl,8,0,YY,-0.000528,
random_vocab_any,kl,8,0,YY+1,-0.000105,
random_vocab_any,kl,8,0,END,-0.021417,
random_vocab_any,kl,8,1,NOUN,-0.000000,
random_vocab_any,kl,8,1,XX1,0.000005,
random_vocab_any,kl,8,1,YY,0.000023,
random_vocab_any,kl,8,1,YY+1,0.000180,
random_vocab_any,kl,8,1,END,0.034405,
random_vocab_any,kl,8,2,NOUN,-0.000001,
random_vocab_any,kl,8,2,XX1,-0.000053,
random_vocab_any,kl,8,2,YY,-0.000411,
random_vocab_any,kl,8,2,YY+1,0.000317,
random_vocab_any,kl,8,2,END,-0.003753,
random_vocab_any,kl,8,3,NOUN,-0.000000,
random_vocab_any,kl,8,3,XX1,0.000003,
random_vocab_any,kl,8,3,YY,-0.000084,
random_vocab_any,kl,8,3,YY+1,0.000555,
random_vocab_any,kl,8,3,END,0.001682,
random_vocab_any,kl,8,4,NOUN,0.000000,
random_vocab_any,kl,8,4,XX1,-0.000193,
random_vocab_any,kl,8,4,YY,0.000749,
random_vocab_any,kl,8,4,YY+1,0.000168,
random_vocab_any,kl,8,4,END,0.016804,
random_vocab_any,kl,8,5,NOUN,0.000001,
random_vocab_any,kl,8,5,XX1,0.000016,
random_vocab_any,kl,8,5,YY,0.000630,
random_vocab_any,kl,8,5,YY+1,0.000036,
random_vocab_any,kl,8,5,END,0.022653,
random_vocab_any,kl,8,6,NOUN,0.000000,
random_vocab_any,kl,8,6,XX1,-0.000099,
random_vocab_any,kl,8,6,YY,0.000109,
random_vocab_any,kl,8,6,YY+1,0.001553,
random_vocab_any,kl,8,6,END,0.130022,
random_vocab_any,kl,8,7,NOUN,0.000001,
random_vocab_any,kl,8,7,XX1,0.000040,
random_vocab_any,kl,8,7,YY,0.000544,
random_vocab_any,kl,8,7,YY+1,-0.000105,
random_vocab_any,kl,8,7,END,0.029165,
random_vocab_any,kl,8,8,NOUN,0.000000,year head -> MLP 8
random_vocab_any,kl,8,8,XX1,-0.000001,year head -> MLP 8
random_vocab_any,kl,8,8,YY,0.000299,year head -> MLP 8
random_vocab_any,kl,8,8,YY+1,0.003234,year head -> MLP 8
random_vocab_any,kl,8,8,END,0.050823,year head -> MLP 8
random_vocab_any,kl,8,9,NOUN,0.000000,
random_vocab_any,kl,8,9,XX1,-0.000009,
random_vocab_any,kl,8,9,YY,0.000154,
random_vocab_any,kl,8,9,YY+1,0.000446,
random_vocab_any,kl,8,9,END,0.001154,
random_vocab_any,kl,8,10,NOUN,-0.000000,
random_vocab_any,kl,8,10,XX1,0.000084,
random_vocab_any,kl,8,10,YY,-0.001926,
random_vocab_any,kl,8,10,YY+1,-0.002317,
random_vocab_any,kl,8,10,END,-0.054979,
random_vocab_any,kl,8,11,NOUN,-0.000000,year head -> MLP 8
random_vocab_any,kl,8,11,XX1,0.000014,year head -> MLP 8
random_vocab_any,kl,8,11,YY,0.000170,year head -> MLP 8
random_vocab_any,kl,8,11,YY+1,-0.000120,year head -> MLP 8
random_vocab_any,kl,8,11,END,0.033646,year head -> MLP 8
random_vocab_any,kl,9,0,NOUN,-0.000000,
random_vocab_any,kl,9,0,XX1,-0.000003,
random_vocab_any,kl,9,0,YY,0.000054,
random_vocab_any,kl,9,0,YY+1,0.000038,
random_vocab_any,kl,9,0,END,-0.001606,
random_vocab_any,kl,9,1,NOUN,0.000000,year head -> MLP 9
random_vocab_any,kl,9,1,XX1,0.000000,year head -> MLP 9
random_vocab_any,kl,9,1,YY,0.000016,year head -> MLP 9
random_vocab_any,kl,9,1,YY+1,0.000126,year head -> MLP 9
random_vocab_any,kl,9,1,END,0.172438,year head -> MLP 9
random_vocab_any,kl,9,2,NOUN,0.000000,
random_vocab_any,kl,9,2,XX1,-0.000007,
random_vocab_any,kl,9,2,YY,0.000128,
random_vocab_any,kl,9,2,YY+1,0.000015,
random_vocab_any,kl,9,2,END,0.003779,
random_vocab_any,kl,9,3,NOUN,0.000000,
random_vocab_any,kl,9,3,XX1,0.000025,
random_vocab_any,kl,9,3,YY,-0.000567,
random_vocab_any,kl,9,3,YY+1,0.000116,
random_vocab_any,kl,9,3,END,-0.014606,
random_vocab_any,kl,9,4,NOUN,0.000000,
random_vocab_any,kl,9,4,XX1,0.000002,
random_vocab_any,kl,9,4,YY,-0.000005,
random_vocab_any,kl,9,4,YY+1,-0.000088,
random_vocab_any,kl,9,4,END,0.000594,
random_vocab_any,kl,9,5,NOUN,-0.000000,
random_vocab_any,kl,9,5,XX1,0.000340,
random_vocab_any,kl,9,5,YY,-0.001467,
random_vocab_any,kl,9,5,YY+1,-0.000195,
random_vocab_any,kl,9,5,END,-0.033271,
random_vocab_any,kl,9,6,NOUN,0.000000,
random_vocab_any,kl,9,6,XX1,-0.000002,
random_vocab_any,kl,9,6,YY,0.000060,
random_vocab_any,kl,9,6,YY+1,0.000237,
random_vocab_any,kl,9,6,END,0.007967,
random_vocab_any,kl,9,7,NOUN,0.000000,
random_vocab_any,kl,9,7,XX1,-0.000067,
random_vocab_any,kl,9,7,YY,0.000139,
random_vocab_any,kl,9,7,YY+1,0.000242,
random_vocab_any,kl,9,7,END,0.008720,
random_vocab_any,kl,9,8,NOUN,0.000000,
random_vocab_any,kl,9,8,XX1,-0.000018,
random_vocab_any,kl,9,8,YY,-0.000126,
random_vocab_any,kl,9,8,YY+1,0.000105,
random_vocab_any,kl,9,8,END,0.000001,
random_vocab_any,kl,9,9,NOUN,0.000000,
random_vocab_any,kl,9,9,XX1,0.000030,
random_vocab_any,kl,9,9,YY,0.000014,
random_vocab_any,kl,9,9,YY+1,-0.000275,
random_vocab_any,kl,9,9,END,0.005667,
random_vocab_any,kl,9,10,NOUN,0.000000,
random_vocab_any,kl,9,10,XX1,0.000144,
random_vocab_any,kl,9,10,YY,0.002317,
random_vocab_any,kl,9,10,YY+1,0.000006,
random_vocab_any,kl,9,10,END,0.000528,
random_vocab_any,kl,9,11,NOUN,0.000000,
random_vocab_any,kl,9,11,XX1,0.000002,
random_vocab_any,kl,9,11,YY,0.000038,
random_vocab_any,kl,9,11,YY+1,0.000017,
random_vocab_any,kl,9,11,END,-0.000556,
random_vocab_any,kl,10,0,NOUN,0.000000,
random_vocab_any,kl,10,0,XX1,-0.000017,
random_vocab_any,kl,10,0,YY,-0.000008,
random_vocab_any,kl,10,0,YY+1,0.000131,
random_vocab_any,kl,10,0,END,0.001578,
random_vocab_any,kl,10,1,NOUN,-0.000000,
random_vocab_any,kl,10,1,XX1,-0.000003,
random_vocab_any,kl,10,1,YY,-0.000021,
random_vocab_any,kl,10,1,YY+1,-0.000039,
random_vocab_any,kl,10,1,END,0.001593,
random_vocab_any,kl,10,2,NOUN,0.000000,
random_vocab_any,kl,10,2,XX1,0.000024,
random_vocab_any,kl,10,2,YY,0.000034,
random_vocab_any,kl,10,2,YY+1,-0.000017,
random_vocab_any,kl,10,2,END,0.032636,
random_vocab_any,kl,10,3,NOUN,-0.000000,
random_vocab_any,kl,10,3,XX1,0.000013,
random_vocab_any,kl,10,3,YY,0.000090,
random_vocab_any,kl,10,3,YY+1,0.000216,
random_vocab_any,kl,10,3,END,0.001440,
random_vocab_any,kl,10,4,NOUN,0.000000,
random_vocab_any,kl,10,4,XX1,-0.000004,
random_vocab_any,kl,10,4,YY,0.000034,
random_vocab_any,kl,10,4,YY+1,0.000140,
random_vocab_any,kl,10,4,END,0.028316,
random_vocab_any,kl,10,5,NOUN,0.000000,
random_vocab_any,kl,10,5,XX1,-0.000049,
random_vocab_any,kl,10,5,YY,-0.000183,
random_vocab_any,kl,10,5,YY+1,-0.000002,
random_vocab_any,kl,10,5,END,0.001117,
random_vocab_any,kl,10,6,NOUN,0.000000,
random_vocab_any,kl,10,6,XX1,0.000007,
random_vocab_any,kl,10,6,YY,0.000035,
random_vocab_any,kl,10,6,YY+1,0.000187,
random_vocab_any,kl,10,6,END,0.002711,
random_vocab_any,kl,10,7,NOUN,-0.000000,
random_vocab_any,kl,10,7,XX1,-0.000006,
random_vocab_any,kl,10,7,YY,-0.000018,
random_vocab_any,kl,10,7,YY+1,-0.000306,
random_vocab_any,kl,10,7,END,-0.074390,
random_vocab_any,kl,10,8,NOUN,0.000000,
random_vocab_any,kl,10,8,XX1,-0.000001,
random_vocab_any,kl,10,8,YY,0.000001,
random_vocab_any,kl,10,8,YY+1,0.000001,
random_vocab_any,kl,10,8,END,0.001121,
random_vocab_any,kl,10,9,NOUN,0.000000,
random_vocab_any,kl,10,9,XX1,0.000092,
random_vocab_any,kl,10,9,YY,0.000121,
random_vocab_any,kl,10,9,YY+1,-0.000105,
random_vocab_any,kl,10,9,END,-0.007951,
random_vocab_any,kl,10,10,NOUN,0.000000,
random_vocab_any,kl,10,10,XX1,-0.000002,
random_vocab_any,kl,10,10,YY,0.000097,
random_vocab_any,kl,10,10,YY+1,0.000146,
random_vocab_any,kl,10,10,END,0.001218,
random_vocab_any,kl,10,11,NOUN,-0.000000,
random_vocab_any,kl,10,11,XX1,-0.000075,
random_vocab_any,kl,10,11,YY,-0.000097,
random_vocab_any,kl,10,11,YY+1,0.000117,
random_vocab_any,kl,10,11,END,0.004910,
random_vocab_any,kl,11,0,NOUN,0.000000,
random_vocab_any,kl,11,0,XX1,0.000000,
random_vocab_any,kl,11,0,YY,0.000000,
random_vocab_any,kl,11,0,YY+1,0.000000,
random_vocab_any,kl,11,0,END,-0.000842,
random_vocab_any,kl,11,1,NOUN,0.000000,
random_vocab_any,kl,11,1,XX1,0.000000,
random_vocab_any,kl,11,1,YY,0.000000,
random_vocab_any,kl,11,1,YY+1,0.000000,
random_vocab_any,kl,11,1,END,0.003424,
random_vocab_any,kl,11,2,NOUN,0.000000,
random_vocab_any,kl,11,2,XX1,0.000000,
random_vocab_any,kl,11,2,YY,0.000000,
random_vocab_any,kl,11,2,YY+1,0.000000,
random_vocab_any,kl,11,2,END,0.000297,
random_vocab_any,kl,11,3,NOUN,0.000000,
random_vocab_any,kl,11,3,XX1,0.000000,
random_vocab_any,kl,11,3,YY,0.000000,
random_vocab_any,kl,11,3,YY+1,0.000000,
random_vocab_any,kl,11,3,END,0.003732,
random_vocab_any,kl,11,4,NOUN,0.000000,
random_vocab_any,kl,11,4,XX1,0.000000,
random_vocab_any,kl,11,4,YY,0.000000,
random_vocab_any,kl,11,4,YY+1,0.000000,
random_vocab_any,kl,11,4,END,0.001413,
random_vocab_any,kl,11,5,NOUN,0.000000,
random_vocab_any,kl,11,5,XX1,0.000000,
random_vocab_any,kl,11,5,YY,0.000000,
random_vocab_any,kl,11,5,YY+1,0.000000,
random_vocab_any,kl,11,5,END,0.000812,
random_vocab_any,kl,11,6,NOUN,0.000000,
random_vocab_any,kl,11,6,XX1,0.000000,
random_vocab_any,kl,11,6,YY,0.000000,
random_vocab_any,kl,11,6,YY+1,0.000000,
random_vocab_any,kl,11,6,END,0.001202,
random_vocab_any,kl,11,7,NOUN,0.000000,
random_vocab_any,kl,11,7,XX1,0.000000,
random_vocab_any,kl,11,7,YY,0.000000,
random_vocab_any,kl,11,7,YY+1,0.000000,
random_vocab_any,kl,11,7,END,0.001509,
random_vocab_any,kl,11,8,NOUN,0.000000,
random_vocab_any,kl,11,8,XX1,0.000000,
random_vocab_any,kl,11,8,YY,0.000000,
random_vocab_any,kl,11,8,YY+1,0.000000,
random_vocab_any,kl,11,8,END,0.029999,
random_vocab_any,kl,11,9,NOUN,0.000000,
random_vocab_any,kl,11,9,XX1,0.000000,
random_vocab_any,kl,11,9,YY,0.000000,
random_vocab_any,kl,11,9,YY+1,0.000000,
random_vocab_any,kl,11,9,END,0.001540,
random_vocab_any,kl,11,10,NOUN,0.000000,
random_vocab_any,kl,11,10,XX1,0.000000,
random_vocab_any,kl,11,10,YY,0.000000,
random_vocab_any,kl,11,10,YY+1,0.000000,
random_vocab_any,kl,11,10,END,-0.010164,
