layer,head,input,position,screen_score,published_class
1,6,k,t10,0.000000,
1,6,k,t11,0.000179,
1,6,k,t12,-0.000010,
1,6,k,t13,0.000004,
1,6,k,t14,-0.000010,
1,6,k,t15,0.000002,
1,6,v,t0,0.000000,
1,6,v,t1,0.000000,
1,6,v,t2,0.000000,
1,6,v,t3,0.000000,
1,6,v,t4,0.000000,
1,6,v,t5,0.000000,
1,6,v,t6,0.000000,
1,6,v,t7,0.000000,
1,6,v,t8,0.000000,
1,6,v,t9,0.000000,
1,6,v,t10,0.000000,
1,6,v,t11,-0.000579,
1,6,v,t12,-0.000065,
1,6,v,t13,0.000007,
1,6,v,t14,-0.000011,
1,6,v,t15,0.000000,
1,7,q,t0,0.000000,
1,7,q,t1,0.000000,
1,7,q,t2,0.000000,
1,7,q,t3,0.000000,
1,7,q,t4,0.000000,
1,7,q,t5,0.000000,
1,7,q,t6,0.000000,
1,7,q,t7,0.000000,
1,7,q,t8,0.000000,
1,7,q,t9,0.000000,
1,7,q,t10,0.000000,
1,7,q,t11,0.001279,
1,7,q,t12,0.000040,
1,7,q,t13,0.000001,
1,7,q,t14,0.000036,
1,7,q,t15,-0.000031,
1,7,k,t0,0.000000,
1,7,k,t1,0.000000,
1,7,k,t2,0.000000,
1,7,k,t3,0.000000,
1,7,k,t4,0.000000,
1,7,k,t5,0.000000,
1,7,k,t6,0.000000,
1,7,k,t7,0.000000,
1,7,k,t8,0.000000,
1,7,k,t9,0.000000,
1,7,k,t10,0.000000,
1,7,k,t11,0.000666,
1,7,k,t12,0.000003,
1,7,k,t13,-0.000028,
1,7,k,t14,-0.000000,
1,7,k,t15,-0.000002,
1,7,v,t0,0.000000,
1,7,v,t1,0.000000,
1,7,v,t2,0.000000,
1,7,v,t3,0.000000,
1,7,v,t4,0.000000,
1,7,v,t5,0.000000,
1,7,v,t6,0.000000,
1,7,v,t7,0.000000,
1,7,v,t8,0.000000,
1,7,v,t9,0.000000,
1,7,v,t10,0.000000,
1,7,v,t11,-0.000550,
1,7,v,t12,-0.000095,
1,7,v,t13,0.000021,
1,7,v,t14,-0.000012,
1,7,v,t15,-0.000010,
1,8,q,t0,0.000000,
1,8,q,t1,0.000000,
1,8,q,t2,0.000000,
1,8,q,t3,0.000000,
1,8,q,t4,0.000000,
1,8,q,t5,0.000000,
1,8,q,t6,0.000000,
1,8,q,t7,0.000000,
1,8,q,t8,0.000000,
1,8,q,t9,0.000000,
1,8,q,t10,0.000000,
1,8,q,t11,-0.000088,
1,8,q,t12,-0.000030,
1,8,q,t13,0.000001,
1,8,q,t14,0.000005,
1,8,q,t15,0.000012,
1,8,k,t0,0.000000,
1,8,k,t1,0.000000,
1,8,k,t2,0.000000,
1,8,k,t3,0.000000,
1,8,k,t4,0.000000,
1,8,k,t5,0.000000,
1,8,k,t6,0.000000,
1,8,k,t7,0.000000,
1,8,k,t8,0.000000,
1,8,k,t9,0.000000,
1,8,k,t10,0.000000,
1,8,k,t11,-0.000100,
1,8,k,t12,-0.000002,
1,8,k,t13,-0.000001,
1,8,k,t14,-0.000002,
1,8,k,t15,0.000000,
1,8,v,t0,0.000000,
1,8,v,t1,0.000000,
1,8,v,t2,0.000000,
1,8,v,t3,0.000000,
1,8,v,t4,0.000000,
1,8,v,t5,0.000000,
1,8,v,t6,0.000000,
1,8,v,t7,0.000000,
1,8,v,t8,0.000000,
1,8,v,t9,0.000000,
1,8,v,t10,0.000000,
1,8,v,t11,0.000692,
1,8,v,t12,0.000027,
1,8,v,t13,-0.000008,
1,8,v,t14,-0.000001,
1,8,v,t15,-0.000003,
1,9,q,t0,0.000000,
1,9,q,t1,0.000000,
1,9,q,t2,0.000000,
1,9,q,t3,0.000000,
1,9,q,t4,0.000000,
1,9,q,t5,0.000000,
1,9,q,t6,0.000000,
1,9,q,t7,0.000000,
1,9,q,t8,0.000000,
1,9,q,t9,0.000000,
1,9,q,t10,0.000000,
1,9,q,t11,0.000325,
1,9,q,t12,-0.000056,
1,9,q,t13,0.000000,
1,9,q,t14,0.000007,
1,9,q,t15,0.000005,
1,9,k,t0,0.000000,
1,9,k,t1,0.000000,
1,9,k,t2,0.000000,
1,9,k,t3,0.000000,
1,9,k,t4,0.000000,
1,9,k,t5,0.000000,
1,9,k,t6,0.000000,
1,9,k,t7,0.000000,
1,9,k,t8,0.000000,
1,9,k,t9,0.000000,
1,9,k,t10,0.000000,
1,9,k,t11,0.000212,
1,9,k,t12,0.000001,
1,9,k,t13,-0.000002,
1,9,k,t14,0.000002,
1,9,k,t15,0.000000,
1,9,v,t0,0.000000,
1,9,v,t1,0.000000,
1,9,v,t2,0.000000,
1,9,v,t3,0.000000,
1,9,v,t4,0.000000,
1,9,v,t5,0.000000,
1,9,v,t6,0.000000,
1,9,v,t7,0.000000,
1,9,v,t8,0.000000,
1,9,v,t9,0.000000,
1,9,v,t10,0.000000,
1,9,v,t11,0.000435,
1,9,v,t12,0.000012,
1,9,v,t13,-0.000010,
1,9,v,t14,0.000002,
1,9,v,t15,-0.000003,
1,10,q,t0,0.000000,
1,10,q,t1,0.000000,
1,10,q,t2,0.000000,
1,10,q,t3,0.000000,
1,10,q,t4,0.000000,
1,10,q,t5,0.000000,
1,10,q,t6,0.000000,
1,10,q,t7,0.000000,
1,10,q,t8,0.000000,
1,10,q,t9,0.000000,
1,10,q,t10,0.000000,
1,10,q,t11,-0.000018,
1,10,q,t12,0.000003,
1,10,q,t13,-0.000002,
1,10,q,t14,0.000005,
1,10,q,t15,-0.000001,
1,10,k,t0,0.000000,
1,10,k,t1,0.000000,
1,10,k,t2,0.000000,
1,10,k,t3,0.000000,
1,10,k,t4,0.000000,
1,10,k,t5,0.000000,
1,10,k,t6,0.000000,
1,10,k,t7,0.000000,
1,10,k,t8,0.000000,
1,10,k,t9,0.000000,
1,10,k,t10,0.000000,
1,10,k,t11,-0.000018,
1,10,k,t12,0.000010,
1,10,k,t13,0.000002,
1,10,k,t14,-0.000001,
1,10,k,t15,0.000001,
1,10,v,t0,0.000000,
1,10,v,t1,0.000000,
1,10,v,t2,0.000000,
1,10,v,t3,0.000000,
1,10,v,t4,0.000000,
1,10,v,t5,0.000000,
1,10,v,t6,0.000000,
1,10,v,t7,0.000000,
1,10,v,t8,0.000000,
1,10,v,t9,0.000000,
1,10,v,t10,0.000000,
1,10,v,t11,-0.000339,
1,10,v,t12,0.000004,
1,10,v,t13,0.000005,
1,10,v,t14,-0.000007,
1,10,v,t15,0.000005,
1,11,q,t0,0.000000,
1,11,q,t1,0.000000,
1,11,q,t2,0.000000,
1,11,q,t3,0.000000,
1,11,q,t4,0.000000,
1,11,q,t5,0.000000,
1,11,q,t6,0.000000,
1,11,q,t7,0.000000,
1,11,q,t8,0.000000,
1,11,q,t9,0.000000,
1,11,q,t10,0.000000,
1,11,q,t11,0.001611,
1,11,q,t12,-0.000044,
1,11,q,t13,0.000005,
1,11,q,t14,0.000016,
1,11,q,t15,0.000005,
1,11,k,t0,0.000000,
1,11,k,t1,0.000000,
1,11,k,t2,0.000000,
1,11,k,t3,0.000000,
1,11,k,t4,0.000000,
1,11,k,t5,0.000000,
1,11,k,t6,0.000000,
1,11,k,t7,0.000000,
1,11,k,t8,0.000000,
1,11,k,t9,0.000000,
1,11,k,t10,0.000000,
1,11,k,t11,-0.000795,
1,11,k,t12,-0.000022,
1,11,k,t13,0.000015,
1,11,k,t14,0.000044,
1,11,k,t15,-0.000004,
1,11,v,t0,0.000000,
1,11,v,t1,0.000000,
1,11,v,t2,0.000000,
1,11,v,t3,0.000000,
1,11,v,t4,0.000000,
1,11,v,t5,0.000000,
1,11,v,t6,0.000000,
1,11,v,t7,0.000000,
1,11,v,t8,0.000000,
1,11,v,t9,0.000000,
1,11,v,t10,0.000000,
1,11,v,t11,0.000528,
1,11,v,t12,0.000219,
1,11,v,t13,-0.000042,
1,11,v,t14,-0.000081,
1,11,v,t15,0.000081,
2,0,q,t0,0.000000,
2,0,q,t1,0.000000,
2,0,q,t2,0.000000,
2,0,q,t3,0.000000,
2,0,q,t4,0.000000,
2,0,q,t5,0.000000,
2,0,q,t6,0.000000,
2,0,q,t7,0.000000,
2,0,q,t8,0.000000,
2,0,q,t9,0.000000,
2,0,q,t10,0.000000,
2,0,q,t11,-0.002128,
2,0,q,t12,-0.000007,
2,0,q,t13,-0.000015,
2,0,q,t14,0.000004,
2,0,q,t15,0.000052,
2,0,k,t0,0.000000,
2,0,k,t1,0.000000,
2,0,k,t2,0.000000,
2,0,k,t3,0.000000,
2,0,k,t4,0.000000,
2,0,k,t5,0.000000,
2,0,k,t6,0.000000,
2,0,k,t7,0.000000,
2,0,k,t8,0.000000,
2,0,k,t9,0.000000,
2,0,k,t10,0.000000,
2,0,k,t11,-0.002331,
2,0,k,t12,-0.000119,
2,0,k,t13,0.000002,
2,0,k,t14,-0.000025,
2,0,k,t15,0.000007,
2,0,v,t0,0.000000,
2,0,v,t1,0.000000,
2,0,v,t2,0.000000,
2,0,v,t3,0.000000,
2,0,v,t4,0.000000,
2,0,v,t5,0.000000,
2,0,v,t6,0.000000,
2,0,v,t7,0.000000,
2,0,v,t8,0.000000,
2,0,v,t9,0.000000,
2,0,v,t10,0.000000,
2,0,v,t11,0.000243,
2,0,v,t12,-0.000033,
2,0,v,t13,-0.000007,
2,0,v,t14,-0.000022,
2,0,v,t15,-0.000009,
2,1,q,t0,0.000000,
2,1,q,t1,0.000000,
2,1,q,t2,0.000000,
2,1,q,t3,0.000000,
2,1,q,t4,0.000000,
2,1,q,t5,0.000000,
2,1,q,t6,0.000000,
2,1,q,t7,0.000000,
2,1,q,t8,0.000000,
2,1,q,t9,0.000000,
2,1,q,t10,0.000000,
2,1,q,t11,0.000764,
2,1,q,t12,0.000069,
2,1,q,t13,0.000003,
2,1,q,t14,-0.000055,
2,1,q,t15,0.000017,
2,1,k,t0,0.000000,
2,1,k,t1,0.000000,
2,1,k,t2,0.000000,
2,1,k,t3,0.000000,
2,1,k,t4,0.000000,
2,1,k,t5,0.000000,
2,1,k,t6,0.000000,
2,1,k,t7,0.000000,
2,1,k,t8,0.000000,
2,1,k,t9,0.000000,
2,1,k,t10,0.000000,
2,1,k,t11,0.000003,
2,1,k,t12,-0.000022,
2,1,k,t13,-0.000001,
2,1,k,t14,0.000015,
2,1,k,t15,-0.000003,
2,1,v,t0,0.000000,
2,1,v,t1,0.000000,
2,1,v,t2,0.000000,
2,1,v,t3,0.000000,
2,1,v,t4,0.000000,
2,1,v,t5,0.000000,
2,1,v,t6,0.000000,
2,1,v,t7,0.000000,
2,1,v,t8,0.000000,
2,1,v,t9,0.000000,
2,1,v,t10,0.000000,
2,1,v,t11,-0.001143,
2,1,v,t12,-0.000147,
2,1,v,t13,-0.000016,
2,1,v,t14,-0.000010,
2,1,v,t15,-0.000015,
2,2,q,t0,0.000000,previous token
2,2,q,t1,0.000000,previous token
2,2,q,t2,0.000000,previous token
2,2,q,t3,0.000000,previous token
2,2,q,t4,0.000000,previous token
2,2,q,t5,0.000000,previous token
2,2,q,t6,0.000000,previous token
2,2,q,t7,0.000000,previous token
2,2,q,t8,0.000000,previous token
2,2,q,t9,0.000000,previous token
2,2,q,t10,0.000000,previous token
2,2,q,t11,-0.005081,previous token
2,2,q,t12,0.000011,previous token
2,2,q,t13,-0.000005,previous token
2,2,q,t14,-0.000012,previous token
2,2,q,t15,0.000012,previous token
2,2,k,t0,0.000000,previous token
2,2,k,t1,0.000000,previous token
2,2,k,t2,0.000000,previous token
2,2,k,t3,0.000000,previous token
2,2,k,t4,0.000000,previous token
2,2,k,t5,0.000000,previous token
2,2,k,t6,0.000000,previous token
2,2,k,t7,0.000000,previous token
2,2,k,t8,0.000000,previous token
2,2,k,t9,0.000000,previous token
2,2,k,t10,0.000000,previous token
2,2,k,t11,-0.005242,previous token
2,2,k,t12,-0.000119,previous token
2,2,k,t13,0.000011,previous token
2,2,k,t14,0.000070,previous token
2,2,k,t15,-0.000007,previous token
2,2,v,t0,0.000000,previous token
2,2,v,t1,0.000000,previous token
2,2,v,t2,0.000000,previous token
2,2,v,t3,0.000000,previous token
2,2,v,t4,0.000000,previous token
2,2,v,t5,0.000000,previous token
2,2,v,t6,0.000000,previous token
2,2,v,t7,0.000000,previous token
2,2,v,t8,0.000000,previous token
2,2,v,t9,0.000000,previous token
2,2,v,t10,0.000000,previous token
2,2,v,t11,0.000155,previous token
2,2,v,t12,-0.000054,previous token
2,2,v,t13,0.000056,previous token
2,2,v,t14,0.000008,previous token
2,2,v,t15,-0.000001,previous token
2,3,q,t0,0.000000,
2,3,q,t1,0.000000,
2,3,q,t2,0.000000,
2,3,q,t3,0.000000,
2,3,q,t4,0.000000,
2,3,q,t5,0.000000,
2,3,q,t6,0.000000,
2,3,q,t7,0.000000,
2,3,q,t8,0.000000,
2,3,q,t9,0.000000,
2,3,q,t10,0.000000,
2,3,q,t11,-0.000046,
2,3,q,t12,0.000004,
2,3,q,t13,-0.000011,
2,3,q,t14,-0.000006,
2,3,q,t15,-0.000095,
2,3,k,t0,0.000000,
2,3,k,t1,0.000000,
2,3,k,t2,0.000000,
2,3,k,t3,0.000000,
2,3,k,t4,0.000000,
2,3,k,t5,0.000000,
2,3,k,t6,0.000000,
2,3,k,t7,0.000000,
2,3,k,t8,0.000000,
2,3,k,t9,0.000000,
2,3,k,t10,0.000000,
2,3,k,t11,-0.000209,
2,3,k,t12,-0.000179,
2,3,k,t13,0.000262,
2,3,k,t14,-0.000011,
2,3,k,t15,-0.000031,
2,3,v,t0,0.000000,
2,3,v,t1,0.000000,
2,3,v,t2,0.000000,
2,3,v,t3,0.000000,
2,3,v,t4,0.000000,
2,3,v,t5,0.000000,
2,3,v,t6,0.000000,
2,3,v,t7,0.000000,
2,3,v,t8,0.000000,
2,3,v,t9,0.000000,
2,3,v,t10,0.000000,
2,3,v,t11,0.000256,
2,3,v,t12,-0.000057,
2,3,v,t13,-0.000076,
2,3,v,t14,-0.000019,
2,3,v,t15,-0.000003,
2,4,q,t0,0.000000,
2,4,q,t1,0.000000,
2,4,q,t2,0.000000,
2,4,q,t3,0.000000,
2,4,q,t4,0.000000,
2,4,q,t5,0.000000,
2,4,q,t6,0.000000,
2,4,q,t7,0.000000,
2,4,q,t8,0.000000,
2,4,q,t9,0.000000,
2,4,q,t10,0.000000,
2,4,q,t11,-0.000449,
2,4,q,t12,0.000006,
2,4,q,t13,-0.000018,
2,4,q,t14,-0.000001,
2,4,q,t15,0.000023,
2,4,k,t0,0.000000,
2,4,k,t1,0.000000,
2,4,k,t2,0.000000,
2,4,k,t3,0.000000,
2,4,k,t4,0.000000,
2,4,k,t5,0.000000,
2,4,k,t6,0.000000,
2,4,k,t7,0.000000,
2,4,k,t8,0.000000,
2,4,k,t9,0.000000,
2,4,k,t10,0.000000,
2,4,k,t11,-0.000200,
2,4,k,t12,0.000016,
2,4,k,t13,-0.000074,
2,4,k,t14,0.000141,
2,4,k,t15,-0.000051,
2,4,v,t0,0.000000,
2,4,v,t1,0.000000,
2,4,v,t2,0.000000,
2,4,v,t3,0.000000,
2,4,v,t4,0.000000,
2,4,v,t5,0.000000,
2,4,v,t6,0.000000,
2,4,v,t7,0.000000,
2,4,v,t8,0.000000,
2,4,v,t9,0.000000,
2,4,v,t10,0.000000,
2,4,v,t11,-0.000476,
2,4,v,t12,-0.000029,
2,4,v,t13,-0.000005,
2,4,v,t14,0.000035,
2,4,v,t15,0.000009,
2,5,q,t0,0.000000,
2,5,q,t1,0.000000,
2,5,q,t2,0.000000,
2,5,q,t3,0.000000,
2,5,q,t4,0.000000,
2,5,q,t5,0.000000,
2,5,q,t6,0.000000,
2,5,q,t7,0.000000,
2,5,q,t8,0.000000,
2,5,q,t9,0.000000,
2,5,q,t10,0.000000,
2,5,q,t11,-0.000416,
2,5,q,t12,0.000003,
2,5,q,t13,-0.000005,
2,5,q,t14,-0.000003,
2,5,q,t15,-0.000016,
2,5,k,t0,0.000000,
2,5,k,t1,0.000000,
2,5,k,t2,0.000000,
2,5,k,t3,0.000000,
2,5,k,t4,0.000000,
2,5,k,t5,0.000000,
2,5,k,t6,0.000000,
2,5,k,t7,0.000000,
2,5,k,t8,0.000000,
2,5,k,t9,0.000000,
2,5,k,t10,0.000000,
2,5,k,t11,-0.000669,
2,5,k,t12,-0.000001,
2,5,k,t13,0.000045,
2,5,k,t14,-0.000151,
2,5,k,t15,0.000094,
2,5,v,t0,0.000000,
2,5,v,t1,0.000000,
2,5,v,t2,0.000000,
2,5,v,t3,0.000000,
2,5,v,t4,0.000000,
2,5,v,t5,0.000000,
2,5,v,t6,0.000000,
2,5,v,t7,0.000000,
2,5,v,t8,0.000000,
2,5,v,t9,0.000000,
2,5,v,t10,0.000000,
2,5,v,t11,-0.000491,
2,5,v,t12,-0.000054,
2,5,v,t13,-0.000002,
2,5,v,t14,0.000005,
2,5,v,t15,-0.000003,
2,6,q,t0,0.000000,
2,6,q,t1,0.000000,
2,6,q,t2,0.000000,
2,6,q,t3,0.000000,
2,6,q,t4,0.000000,
2,6,q,t5,0.000000,
2,6,q,t6,0.000000,
2,6,q,t7,0.000000,
2,6,q,t8,0.000000,
2,6,q,t9,0.000000,
2,6,q,t10,0.000000,
2,6,q,t11,-0.000088,
2,6,q,t12,0.000020,
2,6,q,t13,-0.000016,
2,6,q,t14,0.000008,
2,6,q,t15,0.000081,
2,6,k,t0,0.000000,
2,6,k,t1,0.000000,
2,6,k,t2,0.000000,
2,6,k,t3,0.000000,
2,6,k,t4,0.000000,
2,6,k,t5,0.000000,
2,6,k,t6,0.000000,
2,6,k,t7,0.000000,
2,6,k,t8,0.000000,
2,6,k,t9,0.000000,
2,6,k,t10,0.000000,
2,6,k,t11,0.000146,
2,6,k,t12,-0.000006,
2,6,k,t13,-0.000019,
2,6,k,t14,-0.000017,
2,6,k,t15,-0.000018,
2,6,v,t0,0.000000,
2,6,v,t1,0.000000,
2,6,v,t2,0.000000,
2,6,v,t3,0.000000,
2,6,v,t4,0.000000,
2,6,v,t5,0.000000,
2,6,v,t6,0.000000,
2,6,v,t7,0.000000,
2,6,v,t8,0.000000,
2,6,v,t9,0.000000,
2,6,v,t10,0.000000,
2,6,v,t11,-0.000132,
2,6,v,t12,0.000049,
2,6,v,t13,0.000016,
2,6,v,t14,-0.000001,
2,6,v,t15,0.000010,
2,7,q,t0,0.000000,
2,7,q,t1,0.000000,
2,7,q,t2,0.000000,
2,7,q,t3,0.000000,
2,7,q,t4,0.000000,
2,7,q,t5,0.000000,
2,7,q,t6,0.000000,
2,7,q,t7,0.000000,
2,7,q,t8,0.000000,
2,7,q,t9,0.000000,
2,7,q,t10,0.000000,
2,7,q,t11,-0.000121,
2,7,q,t12,0.000006,
2,7,q,t13,0.000002,
2,7,q,t14,0.000002,
2,7,q,t15,0.000002,
2,7,k,t0,0.000000,
2,7,k,t1,0.000000,
2,7,k,t2,0.000000,
2,7,k,t3,0.000000,
2,7,k,t4,0.000000,
2,7,k,t5,0.000000,
2,7,k,t6,0.000000,
2,7,k,t7,0.000000,
2,7,k,t8,0.000000,
2,7,k,t9,0.000000,
2,7,k,t10,0.000000,
2,7,k,t11,-0.000320,
2,7,k,t12,0.000007,
2,7,k,t13,0.000004,
2,7,k,t14,-0.000002,
2,7,k,t15,-0.000001,
2,7,v,t0,0.000000,
2,7,v,t1,0.000000,
2,7,v,t2,0.000000,
2,7,v,t3,0.000000,
2,7,v,t4,0.000000,
2,7,v,t5,0.000000,
2,7,v,t6,0.000000,
2,7,v,t7,0.000000,
2,7,v,t8,0.000000,
2,7,v,t9,0.000000,
2,7,v,t10,0.000000,
2,7,v,t11,0.001318,
2,7,v,t12,0.000115,
2,7,v,t13,0.000020,
2,7,v,t14,0.000022,
2,7,v,t15,0.000007,
2,8,q,t0,0.000000,
2,8,q,t1,0.000000,
2,8,q,t2,0.000000,
2,8,q,t3,0.000000,
2,8,q,t4,0.000000,
2,8,q,t5,0.000000,
2,8,q,t6,0.000000,
2,8,q,t7,0.000000,
2,8,q,t8,0.000000,
2,8,q,t9,0.000000,
2,8,q,t10,0.000000,
2,8,q,t11,-0.000082,
2,8,q,t12,-0.000003,
2,8,q,t13,-0.000005,
2,8,q,t14,0.000051,
2,8,q,t15,-0.000035,
2,8,k,t0,0.000000,
2,8,k,t1,0.000000,
2,8,k,t2,0.000000,
2,8,k,t3,0.000000,
2,8,k,t4,0.000000,
2,8,k,t5,0.000000,
2,8,k,t6,0.000000,
2,8,k,t7,0.000000,
2,8,k,t8,0.000000,
2,8,k,t9,0.000000,
2,8,k,t10,0.000000,
2,8,k,t11,0.000079,
2,8,k,t12,0.000055,
2,8,k,t13,-0.000078,
2,8,k,t14,-0.000024,
2,8,k,t15,0.000006,
2,8,v,t0,0.000000,
2,8,v,t1,0.000000,
2,8,v,t2,0.000000,
2,8,v,t3,0.000000,
2,8,v,t4,0.000000,
2,8,v,t5,0.000000,
2,8,v,t6,0.000000,
2,8,v,t7,0.000000,
2,8,v,t8,0.000000,
2,8,v,t9,0.000000,
2,8,v,t10,0.000000,
2,8,v,t11,-0.000062,
2,8,v,t12,0.000045,
2,8,v,t13,-0.000012,
2,8,v,t14,-0.000001,
2,8,v,t15,-0.000000,
2,9,q,t0,0.000000,
2,9,q,t1,0.000000,
2,9,q,t2,0.000000,
2,9,q,t3,0.000000,
2,9,q,t4,0.000000,
2,9,q,t5,0.000000,
2,9,q,t6,0.000000,
2,9,q,t7,0.000000,
2,9,q,t8,0.000000,
2,9,q,t9,0.000000,
2,9,q,t10,0.000000,
2,9,q,t11,0.000194,
2,9,q,t12,-0.000013,
2,9,q,t13,0.000015,
2,9,q,t14,-0.000055,
2,9,q,t15,-0.000006,
2,9,k,t0,0.000000,
2,9,k,t1,0.000000,
2,9,k,t2,0.000000,
2,9,k,t3,0.000000,
2,9,k,t4,0.000000,
2,9,k,t5,0.000000,
2,9,k,t6,0.000000,
2,9,k,t7,0.000000,
2,9,k,t8,0.000000,
2,9,k,t9,0.000000,
2,9,k,t10,0.000000,
2,9,k,t11,-0.000539,
2,9,k,t12,-0.000031,
2,9,k,t13,0.000055,
2,9,k,t14,-0.000055,
2,9,k,t15,0.000019,
2,9,v,t0,0.000000,
2,9,v,t1,0.000000,
2,9,v,t2,0.000000,
2,9,v,t3,0.000000,
2,9,v,t4,0.000000,
2,9,v,t5,0.000000,
2,9,v,t6,0.000000,
2,9,v,t7,0.000000,
2,9,v,t8,0.000000,
2,9,v,t9,0.000000,
2,9,v,t10,0.000000,
2,9,v,t11,-0.000071,
2,9,v,t12,-0.000045,
2,9,v,t13,0.000002,
2,9,v,t14,0.000030,
2,9,v,t15,-0.000001,
2,10,q,t0,0.000000,
2,10,q,t1,0.000000,
2,10,q,t2,0.000000,
2,10,q,t3,0.000000,
2,10,q,t4,0.000000,
2,10,q,t5,0.000000,
2,10,q,t6,0.000000,
2,10,q,t7,0.000000,
2,10,q,t8,0.000000,
2,10,q,t9,0.000000,
2,10,q,t10,0.000000,
2,10,q,t11,0.000280,
2,10,q,t12,0.000034,
2,10,q,t13,-0.000017,
2,10,q,t14,-0.000021,
2,10,q,t15,0.000045,
2,10,k,t0,0.000000,
2,10,k,t1,0.000000,
2,10,k,t2,0.000000,
2,10,k,t3,0.000000,
2,10,k,t4,0.000000,
2,10,k,t5,0.000000,
2,10,k,t6,0.000000,
2,10,k,t7,0.000000,
2,10,k,t8,0.000000,
2,10,k,t9,0.000000,
2,10,k,t10,0.000000,
2,10,k,t11,-0.000070,
2,10,k,t12,0.000004,
2,10,k,t13,-0.000032,
2,10,k,t14,-0.000019,
2,10,k,t15,0.000034,
2,10,v,t0,0.000000,
2,10,v,t1,0.000000,
2,10,v,t2,0.000000,
2,10,v,t3,0.000000,
2,10,v,t4,0.000000,
2,10,v,t5,0.000000,
2,10,v,t6,0.000000,
2,10,v,t7,0.000000,
2,10,v,t8,0.000000,
2,10,v,t9,0.000000,
2,10,v,t10,0.000000,
2,10,v,t11,0.000198,
2,10,v,t12,-0.000001,
2,10,v,t13,-0.000015,
2,10,v,t14,-0.000047,
2,10,v,t15,-0.000006,
2,11,q,t0,0.000000,
2,11,q,t1,0.000000,
2,11,q,t2,0.000000,
2,11,q,t3,0.000000,
2,11,q,t4,0.000000,
2,11,q,t5,0.000000,
2,11,q,t6,0.000000,
2,11,q,t7,0.000000,
2,11,q,t8,0.000000,
2,11,q,t9,0.000000,
2,11,q,t10,0.000000,
2,11,q,t11,-0.001696,
2,11,q,t12,0.000448,
2,11,q,t13,-0.000247,
2,11,q,t14,-0.000222,
2,11,q,t15,0.000205,
2,11,k,t0,0.000000,
2,11,k,t1,0.000000,
2,11,k,t2,0.000000,
2,11,k,t3,0.000000,
2,11,k,t4,0.000000,
2,11,k,t5,0.000000,
2,11,k,t6,0.000000,
2,11,k,t7,0.000000,
2,11,k,t8,0.000000,
2,11,k,t9,0.000000,
2,11,k,t10,0.000000,
2,11,k,t11,-0.001047,
2,11,k,t12,-0.000009,
2,11,k,t13,0.000046,
2,11,k,t14,0.000021,
2,11,k,t15,-0.000039,
2,11,v,t0,0.000000,
2,11,v,t1,0.000000,
2,11,v,t2,0.000000,
2,11,v,t3,0.000000,
2,11,v,t4,0.000000,
2,11,v,t5,0.000000,
2,11,v,t6,0.000000,
2,11,v,t7,0.000000,
2,11,v,t8,0.000000,
2,11,v,t9,0.000000,
2,11,v,t10,0.000000,
2,11,v,t11,-0.000090,
2,11,v,t12,-0.000003,
2,11,v,t13,0.000009,
2,11,v,t14,0.000007,
2,11,v,t15,0.000000,
3,0,q,t0,0.000000,duplicate token
3,0,q,t1,0.000000,duplicate token
3,0,q,t2,0.000000,duplicate token
3,0,q,t3,0.000000,duplicate token
3,0,q,t4,0.000000,duplicate token
3,0,q,t5,0.000000,duplicate token
3,0,q,t6,0.000000,duplicate token
3,0,q,t7,0.000000,duplicate token
3,0,q,t8,0.000000,duplicate token
3,0,q,t9,0.000000,duplicate token
3,0,q,t10,0.000000,duplicate token
3,0,q,t11,0.048561,duplicate token
3,0,q,t12,0.000004,duplicate token
3,0,q,t13,0.000001,duplicate token
3,0,q,t14,0.000028,duplicate token
3,0,q,t15,0.000009,duplicate token
3,0,k,t0,0.000000,duplicate token
3,0,k,t1,0.000000,duplicate token
3,0,k,t2,0.000000,duplicate token
3,0,k,t3,0.000000,duplicate token
3,0,k,t4,0.000000,duplicate token
3,0,k,t5,0.000000,duplicate token
3,0,k,t6,0.000000,duplicate token
3,0,k,t7,0.000000,duplicate token
3,0,k,t8,0.000000,duplicate token
3,0,k,t9,0.000000,duplicate token
3,0,k,t10,0.000000,duplicate token
3,0,k,t11,0.000383,duplicate token
3,0,k,t12,0.000021,duplicate token
3,0,k,t13,-0.000002,duplicate token
3,0,k,t14,-0.000035,duplicate token
3,0,k,t15,0.000002,duplicate token
3,0,v,t0,0.000000,duplicate token
3,0,v,t1,0.000000,duplicate token
3,0,v,t2,0.000000,duplicate token
3,0,v,t3,0.000000,duplicate token
3,0,v,t4,0.000000,duplicate token
3,0,v,t5,0.000000,duplicate token
3,0,v,t6,0.000000,duplicate token
3,0,v,t7,0.000000,duplicate token
3,0,v,t8,0.000000,duplicate token
3,0,v,t9,0.000000,duplicate token
3,0,v,t10,0.000000,duplicate token
3,0,v,t11,-0.000009,duplicate token
3,0,v,t12,0.000040,duplicate token
3,0,v,t13,-0.000000,duplicate token
3,0,v,t14,-0.000036,duplicate token
3,0,v,t15,-0.000001,duplicate token
3,1,q,t0,0.000000,
3,1,q,t1,0.000000,
3,1,q,t2,0.000000,
3,1,q,t3,0.000000,
3,1,q,t4,0.000000,
3,1,q,t5,0.000000,
3,1,q,t6,0.000000,
3,1,q,t7,0.000000,
3,1,q,t8,0.000000,
3,1,q,t9,0.000000,
